Region,Year,Indicator,Normalized,Value,Unit,Source,Continent,UN_Region,Official_Name
SRB,2017,EJ Events,0.9326350576601669,0.006672226855713,%,EJ Atlas,Europe,Southern Europe,Republic of Serbia
SRB,2022,EJ Events,0.9350028267050609,0.006436955698599,%,EJ Atlas,Europe,Southern Europe,Republic of Serbia
SSD,2007,EJ Events,0.9832838809054443,0.0016515276630883,%,EJ Atlas,Africa,Eastern Africa,Republic of South Sudan
SSD,2012,EJ Events,0.973626733677478,0.0026068821689259,%,EJ Atlas,Africa,Eastern Africa,Republic of South Sudan
SSD,2017,EJ Events,0.9789002925744945,0.0020850708924103,%,EJ Atlas,Africa,Eastern Africa,Republic of South Sudan
SSD,2022,EJ Events,0.9808398545628649,0.0018932222642938,%,EJ Atlas,Africa,Eastern Africa,Republic of South Sudan
STP,2007,EJ Events,1.0,0.0,%,EJ Atlas,Africa,Middle Africa,Democratic Republic of São Tomé and Príncipe
STP,2012,EJ Events,0.99471985087206,0.0005213764337851,%,EJ Atlas,Africa,Middle Africa,Democratic Republic of São Tomé and Príncipe
STP,2017,EJ Events,0.9957765411635009,0.000417014178482,%,EJ Atlas,Africa,Middle Africa,Democratic Republic of São Tomé and Príncipe
STP,2022,EJ Events,0.9961650706062528,0.0003786444528587,%,EJ Atlas,Africa,Middle Africa,Democratic Republic of São Tomé and Príncipe
SUR,2007,EJ Events,1.0,0.0,%,EJ Atlas,America,South America,Republic of Suriname
SUR,2012,EJ Events,1.0,0.0,%,EJ Atlas,America,South America,Republic of Suriname
SUR,2017,EJ Events,1.0,0.0,%,EJ Atlas,America,South America,Republic of Suriname
SUR,2022,EJ Events,0.9961650706062528,0.0003786444528587,%,EJ Atlas,America,South America,Republic of Suriname
SVK,2007,EJ Events,0.9749361541268231,0.0024772914946325,%,EJ Atlas,Europe,Eastern Europe,Slovak Republic
SVK,2012,EJ Events,0.9788958967989341,0.0020855057351407,%,EJ Atlas,Europe,Eastern Europe,Slovak Republic
SVK,2017,EJ Events,0.9746856197978216,0.0025020850708924,%,EJ Atlas,Europe,Eastern Europe,Slovak Republic
SVK,2022,EJ Events,0.9731859321189454,0.0026505111700113,%,EJ Atlas,Europe,Eastern Europe,Slovak Republic
SVN,2007,EJ Events,0.9582613094190648,0.0041288191577208,%,EJ Atlas,Europe,Southern Europe,Republic of Slovenia
SVN,2012,EJ Events,0.973626733677478,0.0026068821689259,%,EJ Atlas,Europe,Southern Europe,Republic of Slovenia
SVN,2017,EJ Events,0.9789002925744945,0.0020850708924103,%,EJ Atlas,Europe,Southern Europe,Republic of Slovenia
SVN,2022,EJ Events,0.9808398545628649,0.0018932222642938,%,EJ Atlas,Europe,Southern Europe,Republic of Slovenia
SWE,2007,EJ Events,0.9749361541268231,0.0024772914946325,%,EJ Atlas,Europe,Northern Europe,Kingdom of Sweden
SWE,2012,EJ Events,0.9630966226745915,0.0036496350364963,%,EJ Atlas,Europe,Northern Europe,Kingdom of Sweden
SWE,2017,EJ Events,0.9662615312685963,0.0033361134278565,%,EJ Atlas,Europe,Northern Europe,Kingdom of Sweden
SWE,2022,EJ Events,0.9617158808395851,0.0037864445285876,%,EJ Atlas,Europe,Northern Europe,Kingdom of Sweden
SWZ,2007,EJ Events,0.9916384924079643,0.0008257638315441,%,EJ Atlas,Africa,Southern Africa,Kingdom of Eswatini
SWZ,2012,EJ Events,0.99471985087206,0.0005213764337851,%,EJ Atlas,Africa,Southern Africa,Kingdom of Eswatini
SWZ,2017,EJ Events,0.9957765411635009,0.000417014178482,%,EJ Atlas,Africa,Southern Africa,Kingdom of Eswatini
SWZ,2022,EJ Events,0.9961650706062528,0.0003786444528587,%,EJ Atlas,Africa,Southern Africa,Kingdom of Eswatini
SXM,2007,EJ Events,0.9895491934683919,0.001032204789430175,%,Estimated,America,Caribbean,Sint Maarten (Dutch part)
SXM,2012,EJ Events,0.9920808080350397,0.000782064650677725,%,Estimated,America,Caribbean,Sint Maarten (Dutch part)
SXM,2017,EJ Events,0.9894446527152727,0.0010425354462051124,%,Estimated,America,Caribbean,Sint Maarten (Dutch part)
SXM,2022,EJ Events,0.9899364050987274,0.0009939416887541999,%,Estimated,America,Caribbean,Sint Maarten (Dutch part)
SYC,2007,EJ Events,0.9710856760801055,0.002858413263037492,%,Estimated,Africa,Eastern Africa,Republic of Seychelles
SYC,2012,EJ Events,0.9626918369211028,0.003689740916018238,%,Estimated,Africa,Eastern Africa,Republic of Seychelles
SYC,2017,EJ Events,0.9669092894216198,0.0032719574003977157,%,Estimated,Africa,Eastern Africa,Republic of Seychelles
SYC,2022,EJ Events,0.9681845693560778,0.0031456616083650767,%,Estimated,Africa,Eastern Africa,Republic of Seychelles
SYR,2007,EJ Events,0.9916384924079643,0.0008257638315441,%,EJ Atlas,Asia,Western Asia,Syrian Arab Republic
SYR,2012,EJ Events,0.99471985087206,0.0005213764337851,%,EJ Atlas,Asia,Western Asia,Syrian Arab Republic
SYR,2017,EJ Events,0.9915548424682641,0.0008340283569641,%,EJ Atlas,Asia,Western Asia,Syrian Arab Republic
SYR,2022,EJ Events,0.9808398545628649,0.0018932222642938,%,EJ Atlas,Asia,Western Asia,Syrian Arab Republic
TCA,2007,EJ Events,0.9895491934683919,0.001032204789430175,%,Estimated,America,Caribbean,Turks and Caicos Islands
TCA,2012,EJ Events,0.9920808080350397,0.000782064650677725,%,Estimated,America,Caribbean,Turks and Caicos Islands
TCA,2017,EJ Events,0.9894446527152727,0.0010425354462051124,%,Estimated,America,Caribbean,Turks and Caicos Islands
TCA,2022,EJ Events,0.9899364050987274,0.0009939416887541999,%,Estimated,America,Caribbean,Turks and Caicos Islands
TCD,2007,EJ Events,0.9916384924079643,0.0008257638315441,%,EJ Atlas,Africa,Middle Africa,Republic of Chad
TCD,2012,EJ Events,0.99471985087206,0.0005213764337851,%,EJ Atlas,Africa,Middle Africa,Republic of Chad
TCD,2017,EJ Events,0.9957765411635009,0.000417014178482,%,EJ Atlas,Africa,Middle Africa,Republic of Chad
TCD,2022,EJ Events,0.9961650706062528,0.0003786444528587,%,EJ Atlas,Africa,Middle Africa,Republic of Chad
TGO,2007,EJ Events,1.0,0.0,%,EJ Atlas,Africa,Western Africa,Togolese Republic
TGO,2012,EJ Events,1.0,0.0,%,EJ Atlas,Africa,Western Africa,Togolese Republic
TGO,2017,EJ Events,0.9957765411635009,0.000417014178482,%,EJ Atlas,Africa,Western Africa,Togolese Republic
TGO,2022,EJ Events,0.9961650706062528,0.0003786444528587,%,EJ Atlas,Africa,Western Africa,Togolese Republic
THA,2007,EJ Events,0.9416138679195556,0.0057803468208092,%,EJ Atlas,Asia,South-eastern Asia,Kingdom of Thailand
THA,2012,EJ Events,0.9630966226745915,0.0036496350364963,%,EJ Atlas,Asia,South-eastern Asia,Kingdom of Thailand
THA,2017,EJ Events,0.9452319080369255,0.0054211843202668,%,EJ Atlas,Asia,South-eastern Asia,Kingdom of Thailand
THA,2022,EJ Events,0.9464426538639455,0.0053010223400227,%,EJ Atlas,Asia,South-eastern Asia,Kingdom of Thailand
TJK,2007,EJ Events,0.9832838809054443,0.0016515276630883,%,EJ Atlas,Asia,Central Asia,Republic of Tajikistan
TJK,2012,EJ Events,0.9841678021339545,0.0015641293013555,%,EJ Atlas,Asia,Central Asia,Republic of Tajikistan
TJK,2017,EJ Events,0.9873349024478105,0.0012510425354462,%,EJ Atlas,Asia,Central Asia,Republic of Tajikistan
TJK,2022,EJ Events,0.9884995644723238,0.0011359333585762,%,EJ Atlas,Asia,Central Asia,Republic of Tajikistan
TKM,2007,EJ Events,0.9811963042112769,0.0018579686209743498,%,Estimated,Asia,Central Asia,Turkmenistan
TKM,2012,EJ Events,0.9815315065113716,0.0018248175182481,%,Estimated,Asia,Central Asia,Turkmenistan
TKM,2017,EJ Events,0.9852255914828539,0.0014595496246871998,%,Estimated,Asia,Central Asia,Turkmenistan
TKM,2022,EJ Events,0.985626494482105,0.0014199166982203,%,Estimated,Asia,Central Asia,Turkmenistan
TLS,2007,EJ Events,1.0,0.0,%,EJ Atlas,Asia,South-eastern Asia,Democratic Republic of Timor-Leste
TLS,2012,EJ Events,0.99471985087206,0.0005213764337851,%,EJ Atlas,Asia,South-eastern Asia,Democratic Republic of Timor-Leste
TLS,2017,EJ Events,0.9957765411635009,0.000417014178482,%,EJ Atlas,Asia,South-eastern Asia,Democratic Republic of Timor-Leste
TLS,2022,EJ Events,0.9961650706062528,0.0003786444528587,%,EJ Atlas,Asia,South-eastern Asia,Democratic Republic of Timor-Leste
TON,2007,EJ Events,0.9916384924079643,0.0008257638315441,%,Estimated,Oceania,Polynesia,Kingdom of Tonga
TON,2012,EJ Events,0.99471985087206,0.0005213764337851,%,Estimated,Oceania,Polynesia,Kingdom of Tonga
TON,2017,EJ Events,0.9957765411635009,0.000417014178482,%,Estimated,Oceania,Polynesia,Kingdom of Tonga
TON,2022,EJ Events,0.992331592463018,0.0007572889057175,%,Estimated,Oceania,Polynesia,Kingdom of Tonga
TTO,2007,EJ Events,0.9895491934683919,0.001032204789430175,%,Estimated,America,Caribbean,Republic of Trinidad and Tobago
TTO,2012,EJ Events,0.9920808080350397,0.000782064650677725,%,Estimated,America,Caribbean,Republic of Trinidad and Tobago
TTO,2017,EJ Events,0.9894446527152727,0.0010425354462051124,%,Estimated,America,Caribbean,Republic of Trinidad and Tobago
TTO,2022,EJ Events,0.9899364050987274,0.0009939416887541999,%,Estimated,America,Caribbean,Republic of Trinidad and Tobago
TUN,2007,EJ Events,1.0,0.0,%,EJ Atlas,Africa,Northern Africa,Republic of Tunisia
TUN,2012,EJ Events,0.9788958967989341,0.0020855057351407,%,EJ Atlas,Africa,Northern Africa,Republic of Tunisia
TUN,2017,EJ Events,0.9746856197978216,0.0025020850708924,%,EJ Atlas,Africa,Northern Africa,Republic of Tunisia
TUN,2022,EJ Events,0.9731859321189454,0.0026505111700113,%,EJ Atlas,Africa,Northern Africa,Republic of Tunisia
TUR,2007,EJ Events,0.7276505012058169,0.0272502064409578,%,EJ Atlas,Asia,Western Asia,Republic of Türkiye
TUR,2012,EJ Events,0.7909117541439894,0.0208550573514077,%,EJ Atlas,Asia,Western Asia,Republic of Türkiye
TUR,2017,EJ Events,0.8199628029574433,0.0179316096747289,%,EJ Atlas,Asia,Western Asia,Republic of Türkiye
TUR,2022,EJ Events,0.8326216151279114,0.0166603559257856,%,EJ Atlas,Asia,Western Asia,Republic of Türkiye
TUV,2007,EJ Events,0.9916384924079643,0.0008257638315441,%,Estimated,Oceania,Polynesia,Tuvalu
TUV,2012,EJ Events,0.99471985087206,0.0005213764337851,%,Estimated,Oceania,Polynesia,Tuvalu
TUV,2017,EJ Events,0.9957765411635009,0.000417014178482,%,Estimated,Oceania,Polynesia,Tuvalu
TUV,2022,EJ Events,0.992331592463018,0.0007572889057175,%,Estimated,Oceania,Polynesia,Tuvalu
TZA,2007,EJ Events,0.9499341688986925,0.004954582989265,%,EJ Atlas,Africa,Eastern Africa,United Republic of Tanzania
TZA,2012,EJ Events,0.9525774463683784,0.0046923879040667,%,EJ Atlas,Africa,Eastern Africa,United Republic of Tanzania
TZA,2017,EJ Events,0.9620521126031615,0.0037531276063386,%,EJ Atlas,Africa,Eastern Africa,United Republic of Tanzania
TZA,2022,EJ Events,0.9655377884014673,0.0034078000757288,%,EJ Atlas,Africa,Eastern Africa,United Republic of Tanzania
UGA,2007,EJ Events,0.9166938901058971,0.0082576383154417,%,EJ Atlas,Africa,Eastern Africa,Republic of Uganda
UGA,2012,EJ Events,0.9315718071721057,0.0067778936392075,%,EJ Atlas,Africa,Eastern Africa,Republic of Uganda
UGA,2017,EJ Events,0.9452319080369255,0.0054211843202668,%,EJ Atlas,Africa,Eastern Africa,Republic of Uganda
UGA,2022,EJ Events,0.9464426538639455,0.0053010223400227,%,EJ Atlas,Africa,Eastern Africa,Republic of Uganda
UKR,2007,EJ Events,0.9916384924079643,0.0008257638315441,%,EJ Atlas,Europe,Eastern Europe,Ukraine
UKR,2012,EJ Events,0.99471985087206,0.0005213764337851,%,EJ Atlas,Europe,Eastern Europe,Ukraine
UKR,2017,EJ Events,0.9915548424682641,0.0008340283569641,%,EJ Atlas,Europe,Eastern Europe,Ukraine
UKR,2022,EJ Events,0.9884995644723238,0.0011359333585762,%,EJ Atlas,Europe,Eastern Europe,Ukraine
URY,2007,EJ Events,1.0,0.0,%,EJ Atlas,America,South America,Oriental Republic of Uruguay
URY,2012,EJ Events,0.9841678021339545,0.0015641293013555,%,EJ Atlas,America,South America,Oriental Republic of Uruguay
URY,2017,EJ Events,0.9873349024478105,0.0012510425354462,%,EJ Atlas,America,South America,Oriental Republic of Uruguay
URY,2022,EJ Events,0.9884995644723238,0.0011359333585762,%,EJ Atlas,America,South America,Oriental Republic of Uruguay
USA,2007,EJ Events,0.45450243803273105,0.0553261767134599,%,EJ Atlas,America,Northern America,United States of America
USA,2012,EJ Events,0.5405240622881929,0.0464025026068821,%,EJ Atlas,America,Northern America,United States of America
USA,2017,EJ Events,0.5053549919961101,0.0500417014178482,%,EJ Atlas,America,Northern America,United States of America
USA,2022,EJ Events,0.4840452065067183,0.0522529344945096,%,EJ Atlas,America,Northern America,United States of America
UZB,2007,EJ Events,0.9916384924079643,0.0008257638315441,%,EJ Atlas,Asia,Central Asia,Republic of Uzbekistan
UZB,2012,EJ Events,0.99471985087206,0.0005213764337851,%,EJ Atlas,Asia,Central Asia,Republic of Uzbekistan
UZB,2017,EJ Events,0.9957765411635009,0.000417014178482,%,EJ Atlas,Asia,Central Asia,Republic of Uzbekistan
UZB,2022,EJ Events,0.9961650706062528,0.0003786444528587,%,EJ Atlas,Asia,Central Asia,Republic of Uzbekistan
VCT,2007,EJ Events,0.9895491934683919,0.001032204789430175,%,Estimated,America,Caribbean,Saint Vincent and the Grenadines
VCT,2012,EJ Events,0.9920808080350397,0.000782064650677725,%,Estimated,America,Caribbean,Saint Vincent and the Grenadines
VCT,2017,EJ Events,0.9894446527152727,0.0010425354462051124,%,Estimated,America,Caribbean,Saint Vincent and the Grenadines
VCT,2022,EJ Events,0.9899364050987274,0.0009939416887541999,%,Estimated,America,Caribbean,Saint Vincent and the Grenadines
VEN,2007,EJ Events,0.8918350656734804,0.0107349298100743,%,EJ Atlas,America,South America,Bolivarian Republic of Venezuela
VEN,2012,EJ Events,0.9001447937362748,0.0099061522419186,%,EJ Atlas,America,South America,Bolivarian Republic of Venezuela
VEN,2017,EJ Events,0.8991198380965918,0.0100083402835696,%,EJ Atlas,America,South America,Bolivarian Republic of Venezuela
VEN,2022,EJ Events,0.9083600305434147,0.0090874668686103,%,EJ Atlas,America,South America,Bolivarian Republic of Venezuela
VGB,2007,EJ Events,0.9895491934683919,0.001032204789430175,%,Estimated,America,Caribbean,British Virgin Islands
VGB,2012,EJ Events,0.9920808080350397,0.000782064650677725,%,Estimated,America,Caribbean,British Virgin Islands
VGB,2017,EJ Events,0.9894446527152727,0.0010425354462051124,%,Estimated,America,Caribbean,British Virgin Islands
VGB,2022,EJ Events,0.9899364050987274,0.0009939416887541999,%,Estimated,America,Caribbean,British Virgin Islands
VIR,2007,EJ Events,0.9895491934683919,0.001032204789430175,%,Estimated,America,Caribbean,Virgin Islands of the United States
VIR,2012,EJ Events,0.9920808080350397,0.000782064650677725,%,Estimated,America,Caribbean,Virgin Islands of the United States
VIR,2017,EJ Events,0.9894446527152727,0.0010425354462051124,%,Estimated,America,Caribbean,Virgin Islands of the United States
VIR,2022,EJ Events,0.9899364050987274,0.0009939416887541999,%,Estimated,America,Caribbean,Virgin Islands of the United States
VNM,2007,EJ Events,0.8670370952172962,0.0132122213047068,%,EJ Atlas,Asia,South-eastern Asia,Socialist Republic of Vietnam
VNM,2012,EJ Events,0.91060963544444,0.0088633993743482,%,EJ Atlas,Asia,South-eastern Asia,Socialist Republic of Vietnam
VNM,2017,EJ Events,0.9116750545841303,0.0087572977481234,%,EJ Atlas,Asia,South-eastern Asia,Socialist Republic of Vietnam
VNM,2022,EJ Events,0.9159651103845531,0.0083301779628928,%,EJ Atlas,Asia,South-eastern Asia,Socialist Republic of Vietnam
VUT,2007,EJ Events,0.9707648689648963,0.0028901734104046,%,Estimated,Oceania,Melanesia,Republic of Vanuatu
VUT,2012,EJ Events,0.9762609726398197,0.00234619395203335,%,Estimated,Oceania,Melanesia,Republic of Vanuatu
VUT,2017,EJ Events,0.9810082867289339,0.0018765638031693,%,Estimated,Oceania,Melanesia,Republic of Vanuatu
VUT,2022,EJ Events,0.9808398545628649,0.00189322226429375,%,Estimated,Oceania,Melanesia,Republic of Vanuatu
WSM,2007,EJ Events,0.9916384924079643,0.0008257638315441,%,Estimated,Oceania,Polynesia,Independent State of Samoa
WSM,2012,EJ Events,0.99471985087206,0.0005213764337851,%,Estimated,Oceania,Polynesia,Independent State of Samoa
WSM,2017,EJ Events,0.9957765411635009,0.000417014178482,%,Estimated,Oceania,Polynesia,Independent State of Samoa
WSM,2022,EJ Events,0.992331592463018,0.0007572889057175,%,Estimated,Oceania,Polynesia,Independent State of Samoa
XKX,2007,EJ Events,0.9832838809054443,0.0016515276630883,%,EJ Atlas,Europe,Southern Europe,Republic of Kosovo
XKX,2012,EJ Events,0.9894424525382657,0.0010427528675703,%,EJ Atlas,Europe,Southern Europe,Republic of Kosovo
XKX,2017,EJ Events,0.9873349024478105,0.0012510425354462,%,EJ Atlas,Europe,Southern Europe,Republic of Kosovo
XKX,2022,EJ Events,0.9884995644723238,0.0011359333585762,%,EJ Atlas,Europe,Southern Europe,Republic of Kosovo
YEM,2007,EJ Events,1.0,0.0,%,EJ Atlas,Asia,Western Asia,Republic of Yemen
YEM,2012,EJ Events,0.99471985087206,0.0005213764337851,%,EJ Atlas,Asia,Western Asia,Republic of Yemen
YEM,2017,EJ Events,0.9873349024478105,0.0012510425354462,%,EJ Atlas,Asia,Western Asia,Republic of Yemen
YEM,2022,EJ Events,0.9846689855374344,0.001514577811435,%,EJ Atlas,Asia,Western Asia,Republic of Yemen
ZAF,2007,EJ Events,0.8505387758169868,0.0148637489677952,%,EJ Atlas,Africa,Southern Africa,Republic of South Africa
ZAF,2012,EJ Events,0.8375817588095831,0.0161626694473409,%,EJ Atlas,Africa,Southern Africa,Republic of South Africa
ZAF,2017,EJ Events,0.8241135778045385,0.0175145954962468,%,EJ Atlas,Africa,Southern Africa,Republic of South Africa
ZAF,2022,EJ Events,0.8326216151279114,0.0166603559257856,%,EJ Atlas,Africa,Southern Africa,Republic of South Africa
ZMB,2007,EJ Events,0.9832838809054443,0.0016515276630883,%,EJ Atlas,Africa,Eastern Africa,Republic of Zambia
ZMB,2012,EJ Events,0.9788958967989341,0.0020855057351407,%,EJ Atlas,Africa,Eastern Africa,Republic of Zambia
ZMB,2017,EJ Events,0.9746856197978216,0.0025020850708924,%,EJ Atlas,Africa,Eastern Africa,Republic of Zambia
ZMB,2022,EJ Events,0.9731859321189454,0.0026505111700113,%,EJ Atlas,Africa,Eastern Africa,Republic of Zambia
ZWE,2007,EJ Events,0.9416138679195556,0.0057803468208092,%,EJ Atlas,Africa,Eastern Africa,Republic of Zimbabwe
ZWE,2012,EJ Events,0.9473219516343623,0.0052137643378519,%,EJ Atlas,Africa,Eastern Africa,Republic of Zimbabwe
ZWE,2017,EJ Events,0.9578444423982817,0.0041701417848206,%,EJ Atlas,Africa,Eastern Africa,Republic of Zimbabwe
ZWE,2022,EJ Events,0.9617158808395851,0.0037864445285876,%,EJ Atlas,Africa,Eastern Africa,Republic of Zimbabwe
