Region,Year,Indicator,Normalized,Value,Unit,Source,Continent,UN_Region,Official_Name
SWE,2007,Education Index,0.9235398319928391,0.9512565013888888,,Estimated,Europe,Northern Europe,Kingdom of Sweden
SWE,2012,Education Index,0.9235398319928391,0.9512565013888888,,Estimated,Europe,Northern Europe,Kingdom of Sweden
SWE,2017,Education Index,0.9235398319928391,0.9512565013888888,,Estimated,Europe,Northern Europe,Kingdom of Sweden
SWE,2022,Education Index,0.9235398319928391,0.9512565013888888,,United Nations Development Programme (UNDP),Europe,Northern Europe,Kingdom of Sweden
SWZ,2007,Education Index,0.47201918089306977,0.6056368766666667,,Estimated,Africa,Southern Africa,Kingdom of Eswatini
SWZ,2012,Education Index,0.47201918089306977,0.6056368766666667,,Estimated,Africa,Southern Africa,Kingdom of Eswatini
SWZ,2017,Education Index,0.47201918089306977,0.6056368766666667,,Estimated,Africa,Southern Africa,Kingdom of Eswatini
SWZ,2022,Education Index,0.47201918089306977,0.6056368766666667,,United Nations Development Programme (UNDP),Africa,Southern Africa,Kingdom of Eswatini
SXM,2007,Education Index,0.6351569917379251,0.7305118493282051,,Estimated,America,Caribbean,Sint Maarten (Dutch part)
SXM,2012,Education Index,0.6351569917379251,0.7305118493282051,,Estimated,America,Caribbean,Sint Maarten (Dutch part)
SXM,2017,Education Index,0.6351569917379251,0.7305118493282051,,Estimated,America,Caribbean,Sint Maarten (Dutch part)
SXM,2022,Education Index,0.6351569917379251,0.7305118493282051,,Estimated,America,Caribbean,Sint Maarten (Dutch part)
SYC,2007,Education Index,0.6726547025795195,0.7592147330555556,,Estimated,Africa,Eastern Africa,Republic of Seychelles
SYC,2012,Education Index,0.6726547025795195,0.7592147330555556,,Estimated,Africa,Eastern Africa,Republic of Seychelles
SYC,2017,Education Index,0.6726547025795195,0.7592147330555556,,Estimated,Africa,Eastern Africa,Republic of Seychelles
SYC,2022,Education Index,0.6726547025795195,0.7592147330555556,,United Nations Development Programme (UNDP),Africa,Eastern Africa,Republic of Seychelles
SYR,2007,Education Index,0.1998500233448447,0.3973031008722222,,Estimated,Asia,Western Asia,Syrian Arab Republic
SYR,2012,Education Index,0.1998500233448447,0.3973031008722222,,Estimated,Asia,Western Asia,Syrian Arab Republic
SYR,2017,Education Index,0.1998500233448447,0.3973031008722222,,Estimated,Asia,Western Asia,Syrian Arab Republic
SYR,2022,Education Index,0.1998500233448447,0.3973031008722222,,United Nations Development Programme (UNDP),Asia,Western Asia,Syrian Arab Republic
TCA,2007,Education Index,0.6351569917379251,0.7305118493282051,,Estimated,America,Caribbean,Turks and Caicos Islands
TCA,2012,Education Index,0.6351569917379251,0.7305118493282051,,Estimated,America,Caribbean,Turks and Caicos Islands
TCA,2017,Education Index,0.6351569917379251,0.7305118493282051,,Estimated,America,Caribbean,Turks and Caicos Islands
TCA,2022,Education Index,0.6351569917379251,0.7305118493282051,,Estimated,America,Caribbean,Turks and Caicos Islands
TCD,2007,Education Index,0.07726236014607905,0.30346752093333335,,Estimated,Africa,Middle Africa,Republic of Chad
TCD,2012,Education Index,0.07726236014607905,0.30346752093333335,,Estimated,Africa,Middle Africa,Republic of Chad
TCD,2017,Education Index,0.07726236014607905,0.30346752093333335,,Estimated,Africa,Middle Africa,Republic of Chad
TCD,2022,Education Index,0.07726236014607905,0.30346752093333335,,United Nations Development Programme (UNDP),Africa,Middle Africa,Republic of Chad
TGO,2007,Education Index,0.3946438348312091,0.5464093795333334,,Estimated,Africa,Western Africa,Togolese Republic
TGO,2012,Education Index,0.3946438348312091,0.5464093795333334,,Estimated,Africa,Western Africa,Togolese Republic
TGO,2017,Education Index,0.3946438348312091,0.5464093795333334,,Estimated,Africa,Western Africa,Togolese Republic
TGO,2022,Education Index,0.3946438348312091,0.5464093795333334,,United Nations Development Programme (UNDP),Africa,Western Africa,Togolese Republic
THA,2007,Education Index,0.6309603898408178,0.7272995312,,Estimated,Asia,South-eastern Asia,Kingdom of Thailand
THA,2012,Education Index,0.6309603898408178,0.7272995312,,Estimated,Asia,South-eastern Asia,Kingdom of Thailand
THA,2017,Education Index,0.6309603898408178,0.7272995312,,Estimated,Asia,South-eastern Asia,Kingdom of Thailand
THA,2022,Education Index,0.6309603898408178,0.7272995312,,United Nations Development Programme (UNDP),Asia,South-eastern Asia,Kingdom of Thailand
TJK,2007,Education Index,0.5665727183372351,0.6780135399444445,,Estimated,Asia,Central Asia,Republic of Tajikistan
TJK,2012,Education Index,0.5665727183372351,0.6780135399444445,,Estimated,Asia,Central Asia,Republic of Tajikistan
TJK,2017,Education Index,0.5665727183372351,0.6780135399444445,,Estimated,Asia,Central Asia,Republic of Tajikistan
TJK,2022,Education Index,0.5665727183372351,0.6780135399444445,,United Nations Development Programme (UNDP),Asia,Central Asia,Republic of Tajikistan
TKM,2007,Education Index,0.6465425390065995,0.7392269957222222,,Estimated,Asia,Central Asia,Turkmenistan
TKM,2012,Education Index,0.6465425390065995,0.7392269957222222,,Estimated,Asia,Central Asia,Turkmenistan
TKM,2017,Education Index,0.6465425390065995,0.7392269957222222,,Estimated,Asia,Central Asia,Turkmenistan
TKM,2022,Education Index,0.6465425390065995,0.7392269957222222,,United Nations Development Programme (UNDP),Asia,Central Asia,Turkmenistan
TLS,2007,Education Index,0.4234976836545292,0.5684957589222223,,Estimated,Asia,South-eastern Asia,Democratic Republic of Timor-Leste
TLS,2012,Education Index,0.4234976836545292,0.5684957589222223,,Estimated,Asia,South-eastern Asia,Democratic Republic of Timor-Leste
TLS,2017,Education Index,0.4234976836545292,0.5684957589222223,,Estimated,Asia,South-eastern Asia,Democratic Republic of Timor-Leste
TLS,2022,Education Index,0.4234976836545292,0.5684957589222223,,United Nations Development Programme (UNDP),Asia,South-eastern Asia,Democratic Republic of Timor-Leste
TON,2007,Education Index,0.7456722254658612,0.8151065041111112,,Estimated,Oceania,Polynesia,Kingdom of Tonga
TON,2012,Education Index,0.7456722254658612,0.8151065041111112,,Estimated,Oceania,Polynesia,Kingdom of Tonga
TON,2017,Education Index,0.7456722254658612,0.8151065041111112,,Estimated,Oceania,Polynesia,Kingdom of Tonga
TON,2022,Education Index,0.7456722254658612,0.8151065041111112,,United Nations Development Programme (UNDP),Oceania,Polynesia,Kingdom of Tonga
TTO,2007,Education Index,0.7036800737443063,0.7829633193333334,,Estimated,America,Caribbean,Republic of Trinidad and Tobago
TTO,2012,Education Index,0.7036800737443063,0.7829633193333334,,Estimated,America,Caribbean,Republic of Trinidad and Tobago
TTO,2017,Education Index,0.7036800737443063,0.7829633193333334,,Estimated,America,Caribbean,Republic of Trinidad and Tobago
TTO,2022,Education Index,0.7036800737443063,0.7829633193333334,,United Nations Development Programme (UNDP),America,Caribbean,Republic of Trinidad and Tobago
TUN,2007,Education Index,0.5576862991650349,0.6712113685444445,,Estimated,Africa,Northern Africa,Republic of Tunisia
TUN,2012,Education Index,0.5576862991650349,0.6712113685444445,,Estimated,Africa,Northern Africa,Republic of Tunisia
TUN,2017,Education Index,0.5576862991650349,0.6712113685444445,,Estimated,Africa,Northern Africa,Republic of Tunisia
TUN,2022,Education Index,0.5576862991650349,0.6712113685444445,,United Nations Development Programme (UNDP),Africa,Northern Africa,Republic of Tunisia
TUR,2007,Education Index,0.778864333261422,0.8405136340222222,,Estimated,Asia,Western Asia,Republic of Türkiye
TUR,2012,Education Index,0.778864333261422,0.8405136340222222,,Estimated,Asia,Western Asia,Republic of Türkiye
TUR,2017,Education Index,0.778864333261422,0.8405136340222222,,Estimated,Asia,Western Asia,Republic of Türkiye
TUR,2022,Education Index,0.778864333261422,0.8405136340222222,,United Nations Development Programme (UNDP),Asia,Western Asia,Republic of Türkiye
TUV,2007,Education Index,0.5835050955066363,0.690974545888889,,Estimated,Oceania,Polynesia,Tuvalu
TUV,2012,Education Index,0.5835050955066363,0.690974545888889,,Estimated,Oceania,Polynesia,Tuvalu
TUV,2017,Education Index,0.5835050955066363,0.690974545888889,,Estimated,Oceania,Polynesia,Tuvalu
TUV,2022,Education Index,0.5835050955066363,0.690974545888889,,United Nations Development Programme (UNDP),Oceania,Polynesia,Tuvalu
TZA,2007,Education Index,0.2379822933793855,0.42649171235,,Estimated,Africa,Eastern Africa,United Republic of Tanzania
TZA,2012,Education Index,0.2379822933793855,0.42649171235,,Estimated,Africa,Eastern Africa,United Republic of Tanzania
TZA,2017,Education Index,0.2379822933793855,0.42649171235,,Estimated,Africa,Eastern Africa,United Republic of Tanzania
TZA,2022,Education Index,0.2379822933793855,0.42649171235,,United Nations Development Programme (UNDP),Africa,Eastern Africa,United Republic of Tanzania
UGA,2007,Education Index,0.36950875229274704,0.5271695556777778,,Estimated,Africa,Eastern Africa,Republic of Uganda
UGA,2012,Education Index,0.36950875229274704,0.5271695556777778,,Estimated,Africa,Eastern Africa,Republic of Uganda
UGA,2017,Education Index,0.36950875229274704,0.5271695556777778,,Estimated,Africa,Eastern Africa,Republic of Uganda
UGA,2022,Education Index,0.36950875229274704,0.5271695556777778,,United Nations Development Programme (UNDP),Africa,Eastern Africa,Republic of Uganda
UKR,2007,Education Index,0.6488577588099071,0.7409991968333334,,Estimated,Europe,Eastern Europe,Ukraine
UKR,2012,Education Index,0.6488577588099071,0.7409991968333334,,Estimated,Europe,Eastern Europe,Ukraine
UKR,2017,Education Index,0.6488577588099071,0.7409991968333334,,Estimated,Europe,Eastern Europe,Ukraine
UKR,2022,Education Index,0.6488577588099071,0.7409991968333334,,United Nations Development Programme (UNDP),Europe,Eastern Europe,Ukraine
URY,2007,Education Index,0.7049510397690726,0.7839361891222223,,Estimated,America,South America,Oriental Republic of Uruguay
URY,2012,Education Index,0.7049510397690726,0.7839361891222223,,Estimated,America,South America,Oriental Republic of Uruguay
URY,2017,Education Index,0.7049510397690726,0.7839361891222223,,Estimated,America,South America,Oriental Republic of Uruguay
URY,2022,Education Index,0.7049510397690726,0.7839361891222223,,United Nations Development Programme (UNDP),America,South America,Oriental Republic of Uruguay
USA,2007,Education Index,0.8675858221779882,0.9084261151666667,,Estimated,America,Northern America,United States of America
USA,2012,Education Index,0.8675858221779882,0.9084261151666667,,Estimated,America,Northern America,United States of America
USA,2017,Education Index,0.8675858221779882,0.9084261151666667,,Estimated,America,Northern America,United States of America
USA,2022,Education Index,0.8675858221779882,0.9084261151666667,,United Nations Development Programme (UNDP),America,Northern America,United States of America
UZB,2007,Education Index,0.6347165790731085,0.730174732388889,,Estimated,Asia,Central Asia,Republic of Uzbekistan
UZB,2012,Education Index,0.6347165790731085,0.730174732388889,,Estimated,Asia,Central Asia,Republic of Uzbekistan
UZB,2017,Education Index,0.6347165790731085,0.730174732388889,,Estimated,Asia,Central Asia,Republic of Uzbekistan
UZB,2022,Education Index,0.6347165790731085,0.730174732388889,,United Nations Development Programme (UNDP),Asia,Central Asia,Republic of Uzbekistan
VCT,2007,Education Index,0.7494714011197253,0.8180146095555556,,Estimated,America,Caribbean,Saint Vincent and the Grenadines
VCT,2012,Education Index,0.7494714011197253,0.8180146095555556,,Estimated,America,Caribbean,Saint Vincent and the Grenadines
VCT,2017,Education Index,0.7494714011197253,0.8180146095555556,,Estimated,America,Caribbean,Saint Vincent and the Grenadines
VCT,2022,Education Index,0.7494714011197253,0.8180146095555556,,United Nations Development Programme (UNDP),America,Caribbean,Saint Vincent and the Grenadines
VEN,2007,Education Index,0.5900649361121953,0.6959958215333333,,Estimated,America,South America,Bolivarian Republic of Venezuela
VEN,2012,Education Index,0.5900649361121953,0.6959958215333333,,Estimated,America,South America,Bolivarian Republic of Venezuela
VEN,2017,Education Index,0.5900649361121953,0.6959958215333333,,Estimated,America,South America,Bolivarian Republic of Venezuela
VEN,2022,Education Index,0.5900649361121953,0.6959958215333333,,United Nations Development Programme (UNDP),America,South America,Bolivarian Republic of Venezuela
VGB,2007,Education Index,0.6351569917379251,0.7305118493282051,,Estimated,America,Caribbean,British Virgin Islands
VGB,2012,Education Index,0.6351569917379251,0.7305118493282051,,Estimated,America,Caribbean,British Virgin Islands
VGB,2017,Education Index,0.6351569917379251,0.7305118493282051,,Estimated,America,Caribbean,British Virgin Islands
VGB,2022,Education Index,0.6351569917379251,0.7305118493282051,,Estimated,America,Caribbean,British Virgin Islands
VIR,2007,Education Index,0.6351569917379251,0.7305118493282051,,Estimated,America,Caribbean,Virgin Islands of the United States
VIR,2012,Education Index,0.6351569917379251,0.7305118493282051,,Estimated,America,Caribbean,Virgin Islands of the United States
VIR,2017,Education Index,0.6351569917379251,0.7305118493282051,,Estimated,America,Caribbean,Virgin Islands of the United States
VIR,2022,Education Index,0.6351569917379251,0.7305118493282051,,Estimated,America,Caribbean,Virgin Islands of the United States
VNM,2007,Education Index,0.5226947220246357,0.6444268223,,Estimated,Asia,South-eastern Asia,Socialist Republic of Vietnam
VNM,2012,Education Index,0.5226947220246357,0.6444268223,,Estimated,Asia,South-eastern Asia,Socialist Republic of Vietnam
VNM,2017,Education Index,0.5226947220246357,0.6444268223,,Estimated,Asia,South-eastern Asia,Socialist Republic of Vietnam
VNM,2022,Education Index,0.5226947220246357,0.6444268223,,United Nations Development Programme (UNDP),Asia,South-eastern Asia,Socialist Republic of Vietnam
VUT,2007,Education Index,0.422249854992794,0.5675405997888889,,Estimated,Oceania,Melanesia,Republic of Vanuatu
VUT,2012,Education Index,0.422249854992794,0.5675405997888889,,Estimated,Oceania,Melanesia,Republic of Vanuatu
VUT,2017,Education Index,0.422249854992794,0.5675405997888889,,Estimated,Oceania,Melanesia,Republic of Vanuatu
VUT,2022,Education Index,0.422249854992794,0.5675405997888889,,United Nations Development Programme (UNDP),Oceania,Melanesia,Republic of Vanuatu
WSM,2007,Education Index,0.6271298492185687,0.7243674172222222,,Estimated,Oceania,Polynesia,Independent State of Samoa
WSM,2012,Education Index,0.6271298492185687,0.7243674172222222,,Estimated,Oceania,Polynesia,Independent State of Samoa
WSM,2017,Education Index,0.6271298492185687,0.7243674172222222,,Estimated,Oceania,Polynesia,Independent State of Samoa
WSM,2022,Education Index,0.6271298492185687,0.7243674172222222,,United Nations Development Programme (UNDP),Oceania,Polynesia,Independent State of Samoa
XKX,2007,Education Index,0.727929464324989,0.8015251841158729,,Estimated,Europe,Southern Europe,Republic of Kosovo
XKX,2012,Education Index,0.727929464324989,0.8015251841158729,,Estimated,Europe,Southern Europe,Republic of Kosovo
XKX,2017,Education Index,0.727929464324989,0.8015251841158729,,Estimated,Europe,Southern Europe,Republic of Kosovo
XKX,2022,Education Index,0.727929464324989,0.8015251841158729,,Estimated,Europe,Southern Europe,Republic of Kosovo
YEM,2007,Education Index,0.08969769685599431,0.31298623596111114,,Estimated,Asia,Western Asia,Republic of Yemen
YEM,2012,Education Index,0.08969769685599431,0.31298623596111114,,Estimated,Asia,Western Asia,Republic of Yemen
YEM,2017,Education Index,0.08969769685599431,0.31298623596111114,,Estimated,Asia,Western Asia,Republic of Yemen
YEM,2022,Education Index,0.08969769685599431,0.31298623596111114,,United Nations Development Programme (UNDP),Asia,Western Asia,Republic of Yemen
ZAF,2007,Education Index,0.7038736487474504,0.7831114926666667,,Estimated,Africa,Southern Africa,Republic of South Africa
ZAF,2012,Education Index,0.7038736487474504,0.7831114926666667,,Estimated,Africa,Southern Africa,Republic of South Africa
ZAF,2017,Education Index,0.7038736487474504,0.7831114926666667,,Estimated,Africa,Southern Africa,Republic of South Africa
ZAF,2022,Education Index,0.7038736487474504,0.7831114926666667,,United Nations Development Programme (UNDP),Africa,Southern Africa,Republic of South Africa
ZMB,2007,Education Index,0.3978773644568538,0.5488845072888888,,Estimated,Africa,Eastern Africa,Republic of Zambia
ZMB,2012,Education Index,0.3978773644568538,0.5488845072888888,,Estimated,Africa,Eastern Africa,Republic of Zambia
ZMB,2017,Education Index,0.3978773644568538,0.5488845072888888,,Estimated,Africa,Eastern Africa,Republic of Zambia
ZMB,2022,Education Index,0.3978773644568538,0.5488845072888888,,United Nations Development Programme (UNDP),Africa,Eastern Africa,Republic of Zambia
ZWE,2007,Education Index,0.4644701152216758,0.5998583918111111,,Estimated,Africa,Eastern Africa,Republic of Zimbabwe
ZWE,2012,Education Index,0.4644701152216758,0.5998583918111111,,Estimated,Africa,Eastern Africa,Republic of Zimbabwe
ZWE,2017,Education Index,0.4644701152216758,0.5998583918111111,,Estimated,Africa,Eastern Africa,Republic of Zimbabwe
ZWE,2022,Education Index,0.4644701152216758,0.5998583918111111,,United Nations Development Programme (UNDP),Africa,Eastern Africa,Republic of Zimbabwe
